編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPVRMLQKJIPFFEE86DA,坡道平面,0,28.10,
RPQPMLMKJIPFFEE38DA,坡道平面,0,,
RPROMLNKJIPFFEE48DA,坡道平面,0,24.84,
RPROMLNKJIPFFEE48DA,坡道平面,0,24.84,
RPVNMLQKJIPFFEE09DA,坡道機械,0,5.29,
RPPQMLMKJIPFFEE38DA,坡道平面,2000000,38.17,
RPRNMLQKJIPFFEE68DA,坡道機械,0,14.64,
RPPOMLKKJIPFFEE97DA,坡道機械,0,10.67,
RPSOMLQKJIPFFEE88DA,坡道機械,0,8.26,
RPSNMLNJJIPFFEE38DA,坡道平面,0,25.37,
RPQPMLOJJIPFFEE48DA,坡道平面,0,,
RPSOMLRLIIPFFEE98DA,坡道平面,0,19.42,
RPWTMLKKJIPFFEE56DA,坡道平面,2000000,38.17,
RPPUMLKKJIPFFEE58DA,坡道平面,2000000,38.17,
RPUNMLNKJIPFFDE58DA,坡道機械,1300000,12.08,
RPWNMLNKJIPFFDE78DA,坡道平面,2000000,27.47,
RPOOMLNKJIPFFDE08DA,其他,0,,
RPOOMLNKJIPFFDE08DA,其他,0,,
RPOOMLNKJIPFFDE08DA,其他,0,,
RPQOMLNKJIPFFDE28DA,坡道平面,0,25.01,
RPXNMLQKJIPFFDE56DA,坡道平面,0,19.16,
RPTNMLKMRHPFFEE56DA,坡道平面,0,23.78,
RPWNMLQKJIPFFCE98DA,坡道平面,2500000,22.90,
RPOOMLOJJIPFFDE08DA,坡道平面,0,23.88,
RPOOMLOJJIPFFDE08DA,坡道平面,0,23.88,
RPPNMLPKJIPFFCE18DA,坡道機械,0,18.39,
RPRNMLKLIIPFFDE97DA,坡道平面,1750000,21.16,
RPQOMLKKJIPFFCE87DA,坡道平面,0,23.12,
RPUNMLNKJIPFFCE48DA,坡道平面,0,19.44,
RPSNMLNKJIPFFBE18DA,坡道平面,0,,地下一樓
RPVOMLMKJIPFFBE48DA,坡道平面,0,18.75,地下一樓
RPVOMLMKJIPFFBE48DA,坡道平面,0,20.62,地下一樓
RPQPMLOJJIPFFCE28DA,坡道平面,0,26.41,
RPUOMLLLIIPFFCE38DA,坡道平面,1500000,,
RPROMLNKIIPFFCE18DA,坡道平面,0,34.53,
RPQNMLKLJIPFFAE67DA,坡道機械,660000,,地下二樓
RPQNMLSKJIPFFAE38DA,坡道平面,0,16.26,地下一樓
RPSOMLKKJIPFFAE87DA,坡道平面,2050000,27.21,地下三樓
RPUOMLKKJIPFFAE08DA,坡道平面,1950000,27.21,地下四樓
RPSOMLTJJIPFFAE68DA,坡道機械,800000,5.54,地下三樓
RPTOMLTJJIPFFAE78DA,坡道機械,550000,5.54,地下三樓
RPPOMLOJJIPFFAE87DA,坡道平面,2150000,27.21,地下二樓
RPPOMLOJJIPFFAE87DA,坡道平面,2150000,27.21,地下二樓
RPQOMLKMIIPFFAE77DA,坡道平面,1250000,16.41,地下二樓
RPTNMLMLIIPFFAE08DA,升降平面,0,22.49,地下三樓
RPSOMLKMIIPFFAE97DA,坡道機械,650000,5.54,地下三樓
RPORMLQLRHPFFAE56DA,坡道機械,1200000,5.54,地下三樓
RPRRMLQLRHPFFAE86DA,坡道機械,800000,5.54,地下三樓
RPQOMLSLIIPFFAE48DA,坡道平面,0,20.49,地下二樓
RPSNMLQJJIPFFAE28DA,坡道機械,0,10.88,地下三樓
RPSNMLQJJIPFFAE28DA,坡道平面,0,10.88,地下三樓
RPUNMLTJJIPFFAE78DA,坡道平面,0,19.94,地下三樓
RPUNMLTJJIPFFAE78DA,坡道平面,0,19.94,地下三樓
RPUNMLTJJIPFFAE78DA,坡道平面,0,19.94,地下三樓
RPPPMLMKJIPFFAE87DA,坡道平面,1600000,34.92,地下三樓
RPUOMLTJJIPFFAE88DA,坡道機械,1200000,5.54,地下三樓
RPQPMLMKJIPFFAE97DA,坡道平面,1600000,34.92,地下三樓
RPXOMLKKJIPFFAE38DA,坡道平面,2200000,30.06,地下三樓
RPXOMLKKJIPFFAE38DA,坡道平面,2200000,30.06,地下三樓
RPQOMLNKJIPFFAE97DA,坡道平面,1900000,30.82,地下一樓
RPPOMLNKJIPFFAE87DA,坡道平面,0,30.82,地下一樓
RPTOMLNKJIPFFAE28DA,坡道平面,2000000,27.01,地下三樓
RPTOMLNKJIPFFAE28DA,坡道平面,2000000,27.01,地下三樓
RPSNMLTJJIPFFBE68DA,坡道機械,450000,15.84,地下五樓含以下
RPPOMLKKJIPFFBE67DA,坡道平面,1600000,17.64,地下一樓
RPSOMLKKJIPFFBE97DA,坡道平面,2150000,27.03,地下一樓
RPOPMLKKJIPFFBE67DA,坡道平面,1900000,17.64,地下二樓
RPUPMLKKJIPFFCE38DA,坡道平面,0,17.23,
RPXNMLRKJIPFFCE56DA,升降平面,0,,
RPXNMLRKJIPFFCE56DA,升降平面,0,,
SPROMLNKJIPFFCE38DA,坡道平面,0,,
TPROMLNKJIPFFCE48DA,坡道平面,0,,
RPROMLNKJIPFFCE28DA,坡道平面,0,,
RPWOMLMKJIPFFCE68DA,坡道平面,0,,
RPSNMLPLQHPFFDE66DA,坡道平面,0,23.23,
RPSNMLPLQHPFFDE66DA,坡道平面,0,23.23,
RPUOMLRKJIPFFCE98DA,坡道平面,0,,
RPUPMLNKJIPFFCE68DA,坡道平面,0,,
RPWPMLNKJIPFFCE88DA,坡道平面,0,,
SPUPMLNKJIPFFCE78DA,坡道平面,0,,
RPVPMLNKJIPFFCE78DA,坡道平面,0,,
RPRQMLNKJIPFFCE48DA,坡道平面,0,,
RPOQMLNKJIPFFCE18DA,坡道平面,0,,
RPWQMLSJIIPFFEE86DA,坡道平面,0,19.68,
RPXNMLTJJIPFFDE76DA,坡道機械,0,,
RPRNMLQKJIPFFDE58DA,坡道機械,0,8.47,
RPUPMLTKIIPFFEE76DA,坡道平面,0,33.07,
RPWPMLMJJIPFFEE88DA,坡道平面,0,17.53,
RPTOMLOJJIPFFEE68DA,坡道平面,1500000,21.56,
RPWNMLLKJIPFFEE68DA,坡道平面,1150000,21.56,
RPOSMLKKJIPFFEE28DA,坡道平面,1950000,33.01,
RPTSMLKKJIPFFEE78DA,坡道平面,1950000,38.17,
RPRSMLKKJIPFFEE58DA,坡道機械,900000,26.33,
RPXRMLKKJIPFFEE09DA,坡道機械,1050000,26.33,
RPVTMLKKJIPFFEE09DA,坡道平面,1900000,33.01,
RPQTMLKKJIPFFEE58DA,坡道平面,1600000,33.01,
RPTTMLKKJIPFFEE88DA,坡道機械,1000000,26.33,
RPUSMLKKJIPFFEE88DA,坡道機械,1000000,26.33,
RPSTMLKKJIPFFEE78DA,坡道平面,1750000,38.17,
RPWSMLKKJIPFFEE09DA,坡道平面,1900000,38.17,
RPUPMLLKJIPFFEE68DA,坡道平面,1650000,38.17,
RPVSMLKKJIPFFEE98DA,坡道平面,1950000,33.01,
RPXOMLPJJIPFFEE56DA,坡道平面,0,29.91,
RPUOMLPJJIPFFEE88DA,坡道機械,0,16.82,
RPVPMLLKJIPFFEE78DA,坡道機械,900000,26.33,
RPVOMLQKJIPFFEE56DA,坡道平面,0,24.79,
RPQNMLPKJIPFFEE48DA,升降機械,0,8.26,
RPPPMLQKJIPFFEE68DA,坡道機械,0,,
RPPNMLQKJIPFFEE48DA,坡道機械,1000000,26.33,
RPSPMLQKJIPFFEE98DA,坡道機械,0,10.55,
RPUOMLRKJIPFFEE56DA,坡道平面,0,,
RPOPMLRKJIPFFEE68DA,坡道機械,0,14.41,
RPPOMLRKJIPFFEE68DA,坡道平面,0,21.47,
RPPOMLRKJIPFFEE68DA,坡道平面,0,21.47,
RPQNMLSLIIPFFFE88DA,坡道平面,0,26.18,
RPQPMLQKIIPFFGE88DA,坡道平面,1550000,24.32,地下二樓
RPSOMLNKJIPFFFE68DA,坡道平面,1260000,,
RPPOMLQKJIPFFEE58DA,坡道平面,1250000,21.56,
RPPPMLNKJIPFFFE48DA,坡道平面,1260000,,
RPOPMLNKJIPFFFE38DA,坡道平面,1370000,,
RPQPMLNKJIPFFFE58DA,坡道平面,1070000,,
RPWOMLMKJIPFFEE88DA,坡道平面,0,24.79,
RPWOMLMKJIPFFEE88DA,其他,0,8.26,
RPRQMLMLIIPFFGE78DA,坡道平面,1550000,24.32,地下二樓
RPWNMLTKIIPFFGE96DA,坡道平面,1550000,24.32,地下二樓
RPQOMLTKIIPFFGE09DA,坡道平面,1550000,24.32,地下二樓
RPVOMLTLIIPFFGE07DA,坡道平面,1600000,24.32,地下一樓
RPWOMLTLIIPFFGE17DA,坡道平面,1550000,24.32,地下二樓
RPVOMLNKJIPFFGE09DA,坡道平面,1500000,42.03,地下三樓
RPTNMLKLJIPFFIE78DA,坡道平面,0,19.40,地下一樓
RPTNMLKLJIPFFIE78DA,坡道平面,0,19.40,地下一樓
RPWOMLNKJIPFFIE76DA,坡道平面,1600000,28.97,
RPTNMLQKJIPFFAE58EA,坡道平面,1600000,26.08,地下二樓
RPQPMLNKJIPFFLE56DA,坡道平面,0,22.32,地下二樓
RPUNMLMKJIPFFLE66DA,一樓平面,650000,13.71,一樓
RPRNMLQKJIPFFAE38EA,坡道機械,0,6.66,地下三樓
RPQNMLSKJIPFFEE88EA,坡道平面,700000,26.25,
RPSOMLRKJIPFFCE88EA,一樓平面,0,30.34,
RPSOMLRKJIPFFDE98EA,坡道機械,1100000,30.79,
RPSOMLRKJIPFFDE98EA,坡道平面,1900000,36.65,
RPRNMLSKJIPFFGE56EA,坡道平面,0,,地下三樓
RPSQMLSKJIPFFIE17EA,坡道平面,0,21.37,
RPQNMLRKJIPFFDE68EA,坡道機械,0,,
RPTNMLRKJIPFFGE66EA,坡道平面,0,,
RPTNMLRKJIPFFGE66EA,坡道平面,0,,
RPVOMLSKJIPFFEE86EA,坡道平面,0,,
RPXOMLSKJIPFFEE07EA,坡道平面,0,14.99,
RPSOMLSKJIPFFAE78EA,坡道平面,0,16.62,地下二樓
RPRNMLPKJIPFFIE98DA,坡道平面,1350000,33.71,地下三樓
RPTNMLPKJIPFFIE56DA,坡道平面,1380000,33.71,地下三樓
RPVNMLPKJIPFFIE76DA,坡道平面,1600000,33.71,地下一樓
RPPNMLPKJIPFFIE78DA,坡道平面,1380000,33.71,地下三樓
RPSNMLPKJIPFFIE09DA,坡道平面,1350000,33.71,地下三樓
RPRPMLRKJIPFFGE56DA,坡道平面,0,19.99,
RPXQMLTJJIPFFIE57DA,坡道平面,1380000,33.71,地下三樓
RPWNMLRKJIPFFGE86DA,坡道平面,0,36.64,
RPWNMLRKJIPFFGE86DA,坡道平面,0,36.64,
RPPOMLKMIIPFFGE28DA,坡道平面,1450000,24.32,
RPVOMLOJJIPFFGE09DA,坡道平面,1550000,24.32,
RPSNMLOJJIPFFGE68DA,坡道平面,1600000,24.32,
RPWOMLTKIIPFFGE07DA,坡道平面,1600000,24.32,
RPSPMLTKIIPFFGE76DA,坡道平面,1550000,24.32,
RPROMLQLIIPFFGE98DA,坡道平面,1700000,25.26,
RPUQMLLLIIPFFGE98DA,坡道平面,1600000,24.32,
RPXNMLRLIIPFFGE96DA,坡道平面,1550000,24.32,
RPQQMLKLIIPFFGE48DA,坡道平面,1550000,24.03,
RPUOMLSLIIPFFGE86DA,坡道平面,1550000,24.32,
RPVQMLNLIIPFFGE66DA,坡道機械,0,6.05,
RPROMLPJIIPFFGE68DA,坡道平面,1550000,24.32,
RPUOMLRKJIPFFFE66DA,坡道平面,0,16.29,地下一樓
RPWOMLRKJIPFFFE86DA,坡道機械,0,6.14,地下三樓
RPROMLLKIIPFFFE28DA,坡道平面,0,23.53,地下三樓
RPROMLLKIIPFFFE28DA,坡道平面,0,23.53,地下三樓
RPUPMLTLIIPFFFE96DA,坡道平面,0,23.53,地下一樓
RPUPMLTLIIPFFFE96DA,坡道平面,0,23.53,地下一樓
RPXRMLOJJIPFFFE86DA,坡道平面,0,23.53,地下一樓
RPXRMLOJJIPFFFE86DA,坡道平面,0,23.53,地下一樓
RPOQMLQKIIPFFGE78DA,坡道平面,1550000,24.32,
RPPQMLQKIIPFFGE88DA,坡道平面,1550000,24.32,
RPPNMLRKIIPFFGE68DA,一樓平面,0,,
RPTNMLRKJIPFFEE98DA,升降機械,0,,
RPTNMLLKIIPFFFE38DA,坡道平面,0,23.53,地下一樓
RPTNMLLKIIPFFFE38DA,坡道平面,0,23.53,地下一樓
RPTNMLSKJIPFFEE09DA,坡道平面,0,28.14,
RPUNMLSKJIPFFEE56DA,坡道平面,0,36.19,
RPWNMLQJJIPFFEE09DA,坡道平面,0,30.67,
RPSNMLOJJIPFFEE48DA,坡道平面,0,27.06,
RPQPMLLKJIPFFEE28DA,坡道平面,0,19.65,
RPUNMLLKJIPFFEE48DA,坡道平面,0,41.37,
RPWPMLNJJIPFFEE98DA,坡道機械,0,,
RPQNMLPLIIPFFEE48DA,坡道機械,0,9.84,
RPSPMLKLIIPFFEE38DA,坡道平面,0,24.79,
RPWNMLSKJIPFFDE66DA,坡道平面,0,19.50,
RPQOMLSKJIPFFDE78DA,坡道平面,0,,
RPVPMLQJIIPFFEE09DA,坡道平面,0,,
RPSQMLNKJIPFFCE58DA,坡道平面,0,23.59,
RPSQMLNKJIPFFCE58DA,坡道平面,0,23.59,
RPSQMLNKJIPFFCE58DA,坡道平面,0,23.59,
RPWNMLRKJIPFFCE09DA,坡道平面,1850000,13.96,
RPOOMLRKJIPFFCE38DA,坡道平面,1750000,15.25,
RPPOMLRKJIPFFCE48DA,坡道平面,1750000,15.25,
RPPPMLNLIIPFFCE18DA,坡道平面,0,15.25,
RPWPMLTLIIPFFCE86DA,坡道平面,2000000,38.96,
RPOQMLOJJIPFFCE18DA,坡道平面,1700000,38.96,
RPPQMLOJJIPFFCE28DA,坡道平面,2100000,40.06,
RPVPMLMKJIPFFCE68DA,坡道機械,0,,
RPOOMLNLJIPFFCE08DA,坡道平面,0,15.05,
RPSOMLSKJIPFFBE78DA,坡道平面,0,,地下一樓
RPRNMLPJJIPFFBE18DA,坡道平面,0,,地下一樓
RPPNMLLKJIPFFBE67DA,坡道平面,0,19.87,地下三樓
RPPNMLLKJIPFFBE67DA,坡道平面,0,19.87,地下三樓
RPSNMLRKJIPFFAE48DA,坡道平面,0,20.93,地下二樓
RPOOMLLKJIPFFAE57DA,坡道平面,1650000,32.14,地下二樓
RPPOMLMKIIPFFAE67DA,坡道平面,0,15.16,地下一樓
