編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPUWMLTJJIPFFBH47DA,坡道平面,1550000,56.83,地下二樓
RPSVMLTJJIPFFBH17DA,坡道平面,1550000,56.83,地下二樓
RPTNNLTJJIPFFBH56DA,坡道平面,1550000,56.83,地下二樓
RPONNLTJJIPFFBH68DA,坡道平面,1650000,56.83,地下一樓
RPWWMLTJJIPFFBH67DA,坡道平面,1450000,56.83,地下三樓
RPQNNLTJJIPFFBH88DA,坡道平面,1450000,56.83,地下三樓
RPXNNLTJJIPFFBH96DA,坡道平面,1450000,56.83,地下三樓
RPTUMLTJJIPFFBH17DA,坡道平面,1400000,55.70,地下三樓
RPQONLTJJIPFFBH98DA,坡道平面,1550000,56.83,地下二樓
RPQUMLTJJIPFFBH86DA,坡道平面,1550000,56.83,地下二樓
RPWNNLTJJIPFFBH86DA,坡道平面,1550000,56.83,地下二樓
RPOUMLTJJIPFFBH66DA,坡道平面,1750000,59.55,地下一樓
RPXUMLTJJIPFFBH57DA,坡道平面,1300000,56.83,地下二樓
RPUUMLTJJIPFFBH27DA,坡道平面,1450000,56.83,地下三樓
RPOTMLTJJIPFFBH56DA,坡道平面,1550000,56.83,地下二樓
RPSSMLMJJIPFFBH78DA,坡道平面,900000,40.16,地下三樓
RPSPMLTLRHPFFBH47DA,坡道平面,0,,地下一樓
RPSPMLTLRHPFFBH47DA,坡道平面,0,,地下二樓
RPQRMLTLIIPFFBH66DA,坡道平面,0,,地下二樓
RPUNMLQJJIPFFBH88DA,坡道平面,0,,地下三樓
RPTNMLQLRHPFFBH07DA,坡道平面,0,24.47,地下三樓
RPSSMLQJIIPFFBH09DA,坡道平面,1150000,28.62,地下二樓
RPTSMLQJIIPFFBH56DA,坡道平面,1250000,28.62,地下一樓
RPUSMLQJIIPFFBH66DA,坡道平面,1150000,28.62,地下二樓
RPQSMLLKJIPFFAH48DA,坡道平面,1650000,37.41,地下三樓
RPSSMLLKJIPFFAH68DA,坡道平面,1550000,28.37,地下二樓
RPWSMLLKJIPFFAH09DA,坡道平面,0,,地下二樓
RPPOMLMKJIPFFAH08DA,坡道平面,0,,地下三樓
RPTNMLMKJIPFFAH38DA,坡道平面,0,,地下二樓
RPUOMLMKJIPFFAH58DA,坡道平面,0,,地下一樓
RPVQMLLKJIPFFAH78DA,坡道平面,0,,地下二樓
RPUPMLLKJIPFFAH58DA,升降平面,300000,22.14,地下二樓
RPXNMLLKJIPFFAH68DA,坡道平面,1300000,27.25,地下二樓
RPUNMLLKJIPFFAH38DA,坡道平面,0,21.40,地下一樓
RPUNMLLKJIPFFAH38DA,坡道機械,0,12.79,地下一樓
RPTNMLLKJIPFFAH28DA,坡道平面,1020000,27.25,地下四樓
RPSPMLQJJIPFFAH78DA,坡道平面,0,24.98,地下四樓
RPSPMLQJJIPFFAH78DA,坡道平面,0,24.98,地下四樓
RPSPMLKKJIPFFAH28DA,坡道平面,0,34.77,地下一樓
RPPRMLPJJIPFFAH58DA,坡道平面,1500000,24.75,地下一樓
RPQOMLPJJIPFFAH38DA,坡道平面,1800000,27.20,地下四樓
RPPRMLMJJIPFFAH28DA,升降機械,0,19.26,無固定樓層
RPOOMLOJJIPFFAH08DA,坡道平面,1400000,23.69,地下一樓
RPROMLOJJIPFFAH38DA,坡道平面,1400000,24.75,地下二樓
RPPOMLOJJIPFFAH18DA,坡道平面,1500000,24.75,地下一樓
RPVOMLOJJIPFFAH78DA,坡道機械,1100000,19.53,地下三樓
RPOOMLPKIIPFFAH18DA,坡道平面,0,27.20,地下四樓
RPOOMLPKIIPFFAH18DA,坡道平面,0,27.20,地下四樓
RPQNMLOJIIPFFAH08DA,坡道平面,1500000,,
RPQRMLNLIIPFFAH58DA,坡道平面,0,27.20,地下四樓
RPQRMLNLIIPFFAH58DA,坡道平面,0,27.20,地下四樓
RPPNMLTKRHPFFAH76DA,坡道平面,1200000,35.11,地下二樓
RPUVMLOLRHPFFAH67DA,坡道平面,0,31.74,地下一樓
RPOOMLQLRHPFFAH56DA,坡道機械,800000,19.53,地下三樓
RPWNMLKMRHPFFAH76DA,坡道平面,1500000,26.47,地下一樓
RPSOMLLKJIPFFFH88EA,坡道平面,0,,地下三樓
RPRSMLLKJIPFFAH68EA,坡道平面,0,35.68,地下二樓
RPWQMLMKJIPFFAH09EA,坡道平面,1000000,,地下一樓
RPSOMLTJJIPFFHH07DA,坡道平面,0,28.83,地下一樓
RPUNMLNJJIPFFAH58EA,坡道平面,1700000,33.76,地下一樓
RPUNMLNJJIPFFAH58EA,坡道平面,1700000,33.76,地下一樓
RPWOMLTLIIPFFHH57DA,坡道平面,0,,一樓
RPQOMLTLIIPFFHH96DA,坡道平面,0,34.37,地下二樓
RPQOMLTLIIPFFHH96DA,坡道平面,0,30.27,地下二樓
RPQNMLMLIIPFFHH78DA,坡道平面,0,,地下二樓
RPXOMLKKJIPFFGH66DA,坡道平面,0,38.94,地下四樓
RPRNMLMKJIPFFFH68DA,坡道平面,0,,地下二樓
RPQOMLTLIIPFFGH86DA,坡道平面,0,,地下三樓
RPXPMLOJJIPFFGH07DA,坡道平面,0,33.62,地下二樓
RPOOMLMKJIPFFFH48DA,一樓平面,0,,一樓
RPOOMLKMIIPFFFH38DA,坡道平面,1400000,40.56,地下一樓
RPXNMLTKIIPFFFH27DA,坡道平面,1400000,40.56,地下一樓
RPPOMLNJJIPFFFH58DA,坡道平面,1300000,40.56,地下一樓
RPVNMLNJJIPFFFH09DA,坡道平面,0,,地下二樓
RPQOMLSLRHPFFFH47DA,坡道平面,0,,地下三樓
RPWOMLTJJIPFFEH17DA,坡道平面,800000,34.83,地下二樓
RPPRMLOJJIPFFEH88DA,坡道平面,1700000,44.78,地下一樓
RPPRMLOJJIPFFEH88DA,坡道平面,1700000,44.78,地下一樓
RPSNMLNJJIPFFEH68DA,坡道平面,0,,地下一樓
RPPPMLMKIIPFFEH48DA,坡道平面,0,,地下三樓
RPTPMLNLIIPFFEH09DA,坡道平面,1700000,36.16,地下三樓
RPTPMLNLIIPFFEH09DA,坡道平面,1700000,36.16,地下三樓
RPTPMLNLIIPFFEH09DA,坡道平面,1700000,36.16,地下三樓
RPTPMLNLIIPFFEH09DA,坡道平面,1700000,36.16,地下三樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPSPMLNLIIPFFEH98DA,坡道平面,1800000,36.16,地下二樓
RPRPMLNLIIPFFEH88DA,坡道平面,1700000,36.16,地下三樓
RPRPMLNLIIPFFEH88DA,坡道平面,1700000,36.16,地下三樓
RPRPMLNLIIPFFEH88DA,坡道平面,1700000,36.16,地下三樓
RPRPMLNLIIPFFEH88DA,坡道平面,1700000,36.16,地下三樓
RPRPMLNLIIPFFEH88DA,坡道平面,1700000,36.16,地下三樓
RPRPMLTJJIPFFEH76DA,坡道平面,0,,一樓
RPQOMLOKIIPFFEH68DA,坡道平面,0,,地下一樓
RPVPMLTKIIPFFEH17DA,坡道平面,0,,地下二樓
RPRPMLQKJIPFFDH09DA,坡道平面,0,,地下二樓
RPUNMLQJJIPFFEH56DA,坡道平面,0,,地下二樓
RPUNMLQJJIPFFEH56DA,坡道平面,0,,地下二樓
RPSNMLLLIIPFFFH68DA,坡道平面,0,,地下一樓
RPSNMLLLIIPFFFH68DA,坡道平面,0,,地下一樓
RPXOMLQJJIPFFFH07DA,坡道平面,0,,地下三樓
RPPOMLRLIIPFFFH09DA,坡道平面,0,29.90,地下一樓
RPSPMLLKJIPFFFH88DA,坡道平面,0,27.44,地下一樓
RPPNMLLKJIPFFFH38DA,坡道平面,0,,地下三樓
RPUOMLQKIIPFFGH86DA,坡道平面,0,,地下一樓
RPROMLNKJIPFFGH98DA,坡道平面,0,33.56,地下三樓
RPUOMLNJJIPFFGH56DA,坡道平面,0,31.42,地下三樓
RPRNMLLKJIPFFGH68DA,坡道平面,1350000,26.62,地下二樓
RPQNMLMKJIPFFGH68DA,坡道平面,1350000,26.62,地下二樓
RPRNMLMKJIPFFGH78DA,坡道平面,1350000,26.62,地下二樓
RPUNMLLKJIPFFGH98DA,坡道平面,1350000,26.62,地下二樓
RPTNMLLKJIPFFGH88DA,坡道平面,1400000,26.62,地下一樓
RPVNMLPJJIPFFGH76DA,坡道平面,0,13.75,地下一樓
RPVNMLPJJIPFFGH76DA,坡道平面,0,13.75,地下一樓
RPWNMLOJJIPFFGH76DA,坡道平面,0,,地下一樓
RPWNMLLKJIPFFGH56DA,坡道平面,1400000,26.62,地下一樓
RPVNMLLKJIPFFGH09DA,坡道平面,1350000,26.62,地下二樓
RPXNMLLKJIPFFGH66DA,坡道平面,1300000,24.43,地下二樓
RPROMLLKJIPFFGH78DA,坡道平面,1350000,26.62,地下二樓
RPROMLLKJIPFFGH78DA,坡道平面,1350000,26.62,地下二樓
RPPOMLLKJIPFFGH58DA,坡道平面,1350000,26.62,地下二樓
RPOOMLLKJIPFFGH48DA,坡道平面,1400000,26.62,地下一樓
RPUNMLNLIIPFFHH66DA,坡道平面,1800000,28.18,地下三樓
RPWRMLNLIIPFFHH27DA,坡道平面,1750000,27.01,地下三樓
RPVSMLNLIIPFFHH27DA,坡道平面,1800000,28.18,地下三樓
RPUSMLNLIIPFFHH17DA,坡道平面,1650000,28.18,地下四樓
RPRNMLQJJIPFFHH56DA,坡道平面,1800000,28.18,地下三樓
RPQNMLQJJIPFFHH09DA,坡道平面,1800000,28.18,地下三樓
RPWNMLQJJIPFFHH07DA,坡道平面,2200000,35.74,地下一樓
RPUNMLQJJIPFFHH86DA,坡道平面,1850000,28.18,地下二樓
RPQOMLQJJIPFFHH56DA,坡道平面,1850000,28.18,地下二樓
RPWNMLTJJIPFFHH37DA,坡道平面,1850000,28.18,地下二樓
RPUNMLTJJIPFFHH17DA,坡道平面,1600000,27.01,地下四樓
RPPOMLTJJIPFFHH76DA,坡道平面,1800000,28.18,地下三樓
RPQOMLRJIIPFFHH56DA,坡道平面,2000000,50.65,地下一樓
RPQOMLRJIIPFFHH56DA,坡道平面,2000000,50.65,地下一樓
RPOOMLTJJIPFFHH66DA,坡道平面,1650000,28.18,地下四樓
RPQOMLTJJIPFFHH86DA,坡道平面,1750000,27.01,地下三樓
RPTOMLQJJIPFFHH86DA,坡道平面,2100000,23.25,地下一樓
RPVOMLQJJIPFFHH07DA,坡道平面,1650000,28.18,地下四樓
RPOPMLQJJIPFFHH09DA,坡道平面,1800000,28.18,地下三樓
RPVPMLQJJIPFFHH17DA,坡道平面,1650000,28.18,地下四樓
RPSPMLLKJIPFFHH09DA,坡道平面,1600000,35.68,地下一樓
RPUPMLQJJIPFFHH07DA,坡道平面,1800000,27.01,地下二樓
RPPNMLTJJIPFFHH66DA,坡道平面,2350000,35.74,地下一樓
RPSPMLQJJIPFFHH86DA,坡道平面,1650000,28.18,地下四樓
RPPPMLQJJIPFFHH56DA,坡道平面,1800000,28.18,地下三樓
RPUNMLMKJIPFFHH56DA,坡道平面,1900000,30.83,地下二樓
RPRSMLMKJIPFFHH76DA,坡道平面,1700000,42.06,地下二樓
RPOOMLMKJIPFFHH68DA,坡道機械,1250000,37.61,地下三樓
RPQOMLMKJIPFFHH88DA,坡道平面,1750000,30.83,地下三樓
RPROMLMKJIPFFHH98DA,坡道平面,1750000,30.83,地下三樓
RPTOMLMKJIPFFHH56DA,坡道機械,1200000,35.48,地下四樓
RPSOMLMKJIPFFHH09DA,坡道機械,950000,22.30,地下四樓
RPUOMLMKJIPFFHH66DA,坡道機械,850000,22.49,地下四樓
RPWOMLMKJIPFFHH86DA,坡道平面,1750000,30.83,地下三樓
RPOPMLMKJIPFFHH78DA,坡道機械,950000,22.49,地下四樓
RPXOMLMKJIPFFHH96DA,坡道平面,1650000,30.83,地下四樓
RPPPMLMKJIPFFHH88DA,坡道機械,850000,22.49,地下四樓
RPSPMLMKJIPFFHH56DA,坡道平面,1750000,30.83,地下三樓
RPUPMLMKJIPFFHH76DA,坡道平面,1750000,30.83,地下三樓
RPVPMLMKJIPFFHH86DA,坡道機械,0,16.71,地下二樓
RPWPMLMKJIPFFHH96DA,坡道平面,1750000,30.83,地下三樓
RPOQMLMKJIPFFHH88DA,坡道平面,1650000,30.83,地下四樓
RPPQMLMKJIPFFHH98DA,坡道平面,1900000,30.83,地下二樓
RPTQMLMKJIPFFHH76DA,坡道機械,950000,22.30,地下四樓
RPRQMLMKJIPFFHH56DA,坡道平面,1750000,30.83,地下三樓
RPVQMLMKJIPFFHH96DA,坡道平面,1850000,30.83,地下二樓
RPUQMLMKJIPFFHH86DA,坡道機械,1000000,22.49,地下四樓
RPXQMLMKJIPFFHH17DA,坡道平面,1750000,31.99,地下三樓
RPWQMLMKJIPFFHH07DA,坡道平面,1850000,30.83,地下二樓
RPVRMLMKJIPFFHH07DA,坡道平面,0,,地下一樓
RPVRMLMKJIPFFHH07DA,坡道平面,0,,地下一樓
RPWRMLMKJIPFFHH17DA,坡道平面,1750000,30.83,地下三樓
RPRPMLNKJIPFFAH58EA,坡道平面,0,28.10,地下一樓
RPSNMLQKJIPFFCH98EA,坡道平面,0,,地下一樓
RPWPMLNKJIPFFBH56EA,坡道平面,0,,地下三樓
RPWPMLNKJIPFFBH56EA,坡道平面,0,,地下三樓
RPXUNLQKJIPFFBH57EA,坡道平面,1400000,37.69,地下三樓
RPXUNLQKJIPFFBH57EA,坡道平面,1400000,37.69,地下三樓
RPXQMLMKJIPFFDH86EA,坡道平面,1150000,29.75,地下一樓
RPRQMLNKJIPFFBH78EA,坡道平面,1200000,33.35,地下二樓
RPRNMLNKJIPFFGH98EA,坡道平面,0,,地下二樓
RPWQMLTKJIPFFDH47EA,坡道平面,0,,地下一樓
RPPNMLMJIIPFFAH77DA,坡道平面,1300000,27.21,地下二樓
RPWRMLOLRHPFFAH47DA,坡道平面,2300000,27.20,地下二樓
RPPNMLRLIIPFFAH48DA,坡道平面,1900000,25.32,地下二樓
RPPRMLNLIIPFFAH48DA,坡道平面,1800000,27.20,地下四樓
RPSOMLQKIIPFFAH68DA,坡道平面,1950000,25.57,地下一樓
RPWOOLQKJIPFFBH96EA,其他,0,,一樓
RPRRMLRLIIPFFAH09DA,坡道平面,1500000,46.72,地下二樓
RPSNMLSLIIPFFAH88DA,坡道平面,0,24.98,地下三樓
RPSNMLSLIIPFFAH88DA,坡道平面,0,24.98,地下四樓
RPVOMLQKIIPFFAH98DA,坡道平面,0,28.42,地下三樓
RPVOMLQKIIPFFAH98DA,坡道平面,0,28.42,地下三樓
RPRQMLOJJIPFFAH58DA,坡道平面,0,31.24,地下三樓
RPRQMLOJJIPFFAH58DA,坡道平面,0,31.24,地下三樓
RPQQMLPJJIPFFAH58DA,坡道平面,1750000,25.32,地下三樓
RPRPMLQJJIPFFAH68DA,坡道平面,0,24.98,地下四樓
RPRPMLQJJIPFFAH68DA,坡道平面,0,24.98,地下四樓
RPSNMLOJJIPFFAH38DA,坡道平面,1600000,28.42,地下三樓
RPWQMLPJJIPFFAH56DA,坡道平面,1950000,28.33,地下一樓
RPWQMLPJJIPFFAH56DA,坡道平面,1950000,28.33,地下一樓
RPWQMLLKJIPFFAH88DA,坡道平面,0,28.05,地下二樓
RPORMLLKJIPFFAH18DA,坡道平面,0,46.63,地下一樓
RPOQMLLKJIPFFAH08DA,坡道平面,0,46.63,地下二樓
RPQQMLLKJIPFFAH28DA,坡道平面,0,46.63,地下一樓
RPURMLLKJIPFFAH78DA,坡道平面,0,,地下二樓
RPSOMLLKJIPFFAH28DA,坡道平面,0,,地下一樓
RPXOMLMKJIPFFAH88DA,坡道平面,0,,地下一樓
RPPNMLNJIIPFFBH97DA,坡道平面,1400000,13.35,地下一樓
RPTNMLNKJIPFFAH48DA,坡道平面,1700000,46.72,地下一樓
RPRSMLMKJIPFFAH68DA,坡道平面,0,30.84,地下一樓
RPXPMLSJIIPFFBH86DA,坡道平面,1500000,36.76,地下三樓
RPTUOLLKRHPFFBH37DA,坡道平面,1300000,30.49,地下二樓
RPOOMLOKRHPFFBH98DA,坡道平面,1080000,30.49,地下四樓
RPOQOLLKRHPFFBH09DA,坡道平面,1180000,30.49,地下四樓
RPOPOLLKRHPFFBH98DA,坡道平面,1080000,30.49,地下四樓
RPRNOLLKRHPFFBH09DA,坡道平面,1180000,30.49,地下四樓
RPXPOLLKRHPFFBH27DA,坡道平面,1300000,30.49,地下二樓
RPXOOLLKRHPFFBH17DA,坡道平面,1300000,30.49,地下二樓
RPUPMLKKRHPFFBH66DA,坡道平面,1200000,28.43,地下三樓
RPTSNLKKRHPFFBH96DA,坡道平面,1300000,30.49,地下二樓
RPSRMLKKRHPFFBH66DA,坡道平面,1350000,30.49,地下一樓
RPPWMLKKRHPFFBH86DA,坡道平面,1180000,30.49,地下四樓
RPRVMLLKRHPFFBH07DA,坡道平面,1350000,30.49,地下一樓
RPWONLKKRHPFFBH86DA,坡道平面,1300000,30.49,地下二樓
RPVWMLKKRHPFFBH47DA,坡道平面,1300000,30.49,地下二樓
RPOWNLKKRHPFFBH86DA,坡道平面,1180000,30.49,地下四樓
RPTVNLLKRHPFFBH37DA,坡道平面,1180000,30.49,地下四樓
RPQVNLLKRHPFFBH07DA,坡道平面,1250000,30.49,地下三樓
RPVUMLLKRHPFFBH37DA,坡道平面,1250000,30.49,地下三樓
RPWONLLKRHPFFBH96DA,坡道平面,1300000,30.49,地下二樓
RPXONLLKRHPFFBH07DA,坡道平面,1180000,30.49,地下四樓
RPRPNLLKRHPFFBH56DA,坡道平面,1350000,30.49,地下一樓
RPQONLLKRHPFFBH98DA,坡道平面,1130000,28.43,地下四樓
RPXNNLLKRHPFFBH96DA,坡道平面,1220000,30.49,地下二樓
RPTPNLLKRHPFFBH76DA,坡道平面,1130000,28.43,地下四樓
RPRONLLKRHPFFBH09DA,坡道平面,1350000,30.49,地下一樓
RPQSMLSLIIPFFBH66DA,坡道平面,0,,地下一樓
RPRNMLMKJIPFFBH28DA,其他,0,,一樓
RPOOMLTLIIPFFCH88DA,坡道平面,0,26.29,地下二樓
RPPNMLNKJIPFFBH18DA,坡道平面,0,34.55,地下四樓
RPVSMLMKJIPFFBH56DA,坡道平面,0,34.82,地下一樓
RPOOMLNKJIPFFBH18DA,坡道平面,0,,地下四樓
RPOOMLNKJIPFFBH18DA,坡道平面,0,,地下四樓
RPWPMLNKJIPFFBH09DA,坡道平面,1500000,34.35,地下一樓
RPQOMLQKJIPFFBH68DA,一樓平面,0,,一樓
RPOOMLNJJIPFFDH28DA,坡道平面,0,,地下一樓
RPSRMLMJJIPFFDH88DA,坡道平面,1400000,24.74,地下一樓
RPUNMLMKIIPFFDH68DA,坡道平面,0,,地下一樓
RPRRMLMJJIPFFDH78DA,坡道平面,1400000,24.74,地下一樓
RPXNMLMKJIPFFCH98DA,坡道平面,0,,地下一樓
RPXNMLMKJIPFFCH98DA,坡道平面,0,,地下一樓
RPSNMLNKJIPFFCH58DA,坡道平面,0,,地下一樓
RPVNMLNKJIPFFCH88DA,坡道平面,0,,地下二樓
RPVNMLNKJIPFFCH88DA,坡道平面,0,,地下二樓
RPUNMLPJJIPFFDH98DA,坡道平面,0,31.71,地下三樓
RPSQMLMKJIPFFBH68DA,坡道平面,1900000,38.69,地下一樓
RPOSMLMKJIPFFBH48DA,坡道平面,1400000,34.34,地下三樓
RPVQMLOJJIPFFBH09DA,其他,0,,地下一樓
RPPNMLOJJIPFFBH18DA,坡道平面,1500000,25.89,地下三樓
RPPNMLOJJIPFFBH18DA,坡道平面,1500000,25.89,地下三樓
RPOOMLNJJIPFFBH08DA,坡道平面,1700000,36.76,地下二樓
RPVRMLOLQHPFFBH37DA,坡道平面,0,,地下一樓
RPOTMLTLRHPFFBH47DA,坡道平面,1100000,,
RPUOMLQKJIPFFAH98DA,坡道平面,0,,地下一樓
RPUOMLQKJIPFFAH98DA,坡道平面,0,,地下一樓
RPXTMLTKIIPFFBH47DA,其他,0,,地下一樓
RPUNMLQKJIPFFAH88DA,坡道平面,1600000,40.83,地下三樓
RPPNMLQKJIPFFAH38DA,坡道平面,1400000,33.51,地下四樓
RPVNMLLKJIPFFAH48DA,坡道平面,1750000,35.25,地下二樓
RPSSMLKKJIPFFAH58DA,坡道平面,0,43.26,地下二樓
RPQOMLLKJIPFFAH08DA,坡道平面,1750000,35.26,地下二樓
RPOOMLLKJIPFFAH87DA,坡道平面,1700000,31.48,地下二樓
RPUQMLPJJIPFFAH98DA,坡道平面,1850000,25.32,地下二樓
RPRNMLKKJIPFFAH97DA,坡道平面,1800000,26.57,地下二樓
RPXPMLKKJIPFFAH78DA,坡道平面,1750000,25.32,地下三樓
RPPQMLPJJIPFFAH48DA,坡道平面,1800000,25.32,地下二樓
RPPPMLKLIIPFFAH97DA,坡道平面,1900000,41.79,地下一樓
RPXOMLOKIIPFFAH98DA,坡道平面,1800000,25.32,地下三樓
RPWNMLPKIIPFFAH88DA,坡道平面,0,31.52,地下三樓
RPRPMLOKIIPFFAH48DA,坡道平面,1800000,29.98,地下二樓
RPVOMLRLIIPFFAH56DA,坡道平面,0,,地下一樓
RPPOMLRLIIPFFAH58DA,坡道平面,1850000,25.32,地下二樓
RPORMLRLIIPFFAH78DA,升降機械,0,,無固定樓層
RPOQMLLLIIPFFAH08DA,坡道平面,1750000,25.41,地下二樓
RPPOMLNKJIPFFFH78EA,坡道平面,1300000,23.50,地下二樓
RPPNMLQKJIPFFEH88EA,坡道平面,0,,地下一樓
RPPNMLQKJIPFFEH88EA,坡道平面,0,,地下三樓
RPUUMLQKJIPFFCH27EA,一樓平面,0,,一樓
RPRTMLRKJIPFFBH86EA,坡道平面,1300000,35.71,地下三樓
RPOPMLQKJIPFFEH98EA,坡道平面,0,,地下一樓
RPRNMLQKJIPFFDH98EA,坡道機械,0,,地下一樓
RPVOOLQKJIPFFBH86EA,一樓平面,0,,一樓
RPSPMLNKJIPFFAH68EA,坡道平面,1500000,33.97,地下二樓
RPPQMLQKJIPFFAH78EA,坡道平面,1300000,,地下一樓
RPPNMLNKJIPFFAH18EA,坡道平面,0,29.63,地下二樓
RPOSMLMKJIPFFHH09DA,坡道平面,1750000,30.83,地下三樓
RPXRMLMKJIPFFHH27DA,坡道平面,2000000,30.83,地下一樓
RPXNMLKKJIPFFHH66DA,坡道平面,0,36.25,地下二樓
RPXOMLNKJIPFFHH07DA,坡道平面,0,,地下一樓
RPVNMLQJJIPFFHH96DA,坡道平面,2200000,34.60,地下一樓
RPSOMLQJJIPFFHH76DA,坡道平面,2200000,23.84,地下一樓
RPTPMLPJJIPFFGH76DA,坡道平面,0,13.75,地下一樓
RPQNMLLKJIPFFGH58DA,坡道平面,0,37.26,地下三樓
RPXNMLNKJIPFFGH86DA,坡道平面,0,,地下一樓
RPPOMLLLIIPFFGH58DA,坡道平面,0,35.12,地下一樓
RPQNMLMKJIPFFFH58DA,坡道平面,0,,地下一樓
RPQNMLMKJIPFFFH58DA,坡道平面,0,,地下一樓
RPRPMLPJIIPFFFH98DA,坡道平面,1100000,,
RPROMLMKJIPFFEH68DA,坡道平面,0,,地下一樓
RPPOMLMJJIPFFEH38DA,坡道平面,0,,地下二樓
RPROMLNKJIPFFEH78DA,坡道機械,0,17.32,地下一樓
RPROMLNKJIPFFEH78DA,坡道機械,0,17.32,地下一樓
RPUNMLNKJIPFFEH98DA,坡道平面,0,,地下一樓
RPUNMLNKJIPFFEH98DA,坡道平面,0,,地下一樓
RPVQMLTKIIPFFEH27DA,坡道平面,0,26.42,地下二樓
RPPNMLNKJIPFFDH38DA,坡道平面,0,29.13,地下三樓
RPWNMLQKJIPFFDH76DA,坡道平面,1000000,30.96,地下三樓
RPWNMLQKJIPFFDH76DA,坡道平面,1000000,30.96,地下三樓
RPROMLKLIIPFFEH48DA,坡道平面,0,,地下二樓
RPRRMLRJIIPFFEH66DA,坡道平面,1500000,43.47,地下三樓
RPUPMLQKJIPFFDH76DA,坡道平面,1200000,,地下三樓
RPUPMLQKJIPFFDH76DA,坡道平面,1200000,,地下三樓
RPUPMLQKJIPFFDH76DA,坡道平面,1200000,,地下三樓
RPUOMLNKJIPFFEH09DA,坡道平面,0,,地下二樓
RPXOMLNKJIPFFEH76DA,坡道平面,0,26.96,地下三樓
RPXOMLNKJIPFFEH76DA,坡道平面,0,26.96,地下三樓
RPXOMLNKJIPFFEH76DA,坡道平面,0,26.96,地下三樓
RPUPMLNJJIPFFEH09DA,坡道平面,1500000,23.95,地下一樓
RPTNMLSKJIPFFEH76DA,坡道平面,1000000,35.51,地下二樓
RPTNMLSKJIPFFEH76DA,坡道平面,1000000,32.22,地下二樓
RPTNMLSKJIPFFEH76DA,坡道平面,1000000,32.22,地下二樓
RPQNMLSKJIPFFEH09DA,坡道平面,0,,地下二樓
RPQNMLSKJIPFFEH09DA,坡道平面,0,,地下二樓
RPSPMLQKJIPFFEH66DA,坡道平面,1450000,35.51,地下二樓
RPSPMLQKJIPFFEH66DA,坡道平面,1450000,35.51,地下二樓
RPTPMLQKJIPFFEH76DA,坡道平面,1450000,35.51,地下二樓
RPTPMLQKJIPFFEH76DA,坡道平面,1450000,35.51,地下二樓
RPVPMLQKJIPFFEH96DA,坡道平面,0,,地下一樓
RPUPMLQKJIPFFEH86DA,坡道平面,1450000,35.51,地下二樓
RPUPMLQKJIPFFEH86DA,坡道平面,1450000,35.51,地下二樓
RPQNMLTJJIPFFFH56DA,坡道平面,0,29.85,地下三樓
RPRNMLQKJIPFFFH09DA,坡道平面,1650000,39.80,地下一樓
RPRNMLRKJIPFFFH56DA,坡道平面,0,27.21,地下二樓
RPQNMLQKJIPFFFH98DA,坡道平面,1450000,37.77,地下一樓
RPPNMLNKJIPFFFH58DA,坡道平面,0,,地下二樓
RPUNMLQKJIPFFFH76DA,坡道平面,1550000,39.80,地下一樓
RPWNMLQKJIPFFFH96DA,坡道平面,1550000,39.80,地下一樓
RPVNMLQKJIPFFFH86DA,坡道平面,1450000,21.95,地下三樓
RPXNMLQKJIPFFFH07DA,坡道平面,1550000,39.80,地下一樓
RPSNMLSKJIPFFGH86DA,坡道平面,1350000,26.62,地下二樓
RPRNMLSKJIPFFGH76DA,坡道平面,1400000,26.62,地下一樓
RPRNMLSKJIPFFGH76DA,坡道平面,1350000,24.43,地下一樓
RPUNMLSKJIPFFGH07DA,坡道平面,1350000,26.62,地下二樓
RPVNMLSKJIPFFGH17DA,坡道平面,1350000,26.62,地下二樓
